1	117	5
2	100	5
3	88	5
4	72	5
6	53	5
9	29.5	1
10	25.2	1
13	15.2	1
15	11.1	1


1	118.991774997856
1.1	116.961789198919
1.2	114.966434720876
1.3	113.005120757436
1.4	111.077266581389
1.5	109.182301372667
1.6	107.319664049324
1.7	105.488803101407
1.8	103.689176427658
1.9	101.920251175006
2	100.181503580786
2.1	98.4724188176678
2.2	96.792490841213
2.3	95.1412222400428
2.4	93.5181240885584
2.5	91.9227158021748
2.6	90.3545249950239
2.7	88.8130873400854
2.8	87.2979464317038
2.9	85.8086536504508
3	84.3447680302933
3.1	82.9058561280271
3.2	81.4914918949387
3.3	80.1012565506558
3.4	78.7347384591505
3.5	77.3915330068574
3.6	76.0712424828714
3.7	74.7734759611891
3.8	73.4978491849589
3.9	72.2439844527064
4	71.0115105065003
4.1	69.8000624220263
4.2	68.6092815005363
4.3	67.4388151626409
4.4	66.2883168439141
4.5	65.1574458922786
4.6	64.0458674671415
4.7	62.9532524402518
4.8	61.8792772982476
4.9	60.8236240468675
5	59.7859801167951
5.1	58.7660382711099
5.2	57.7634965143176
5.3	56.7780580029317
5.4	55.809430957581
5.5	54.8573285766162
5.6	53.9214689511908
5.7	53.0015749817904
5.8	52.0973742961858
5.9	51.2085991687864
6	50.3349864413689
6.1	49.4762774451585
6.19999999999999	48.6322179242396
6.29999999999999	47.8025579602729
6.39999999999999	46.9870518984968
6.49999999999999	46.1854582749912
6.59999999999999	45.3975397451823
6.69999999999999	44.6230630135671
6.79999999999999	43.8617987646366
6.89999999999999	43.1135215949778
6.99999999999999	42.3780099465334
7.09999999999999	41.6550460410008
7.19999999999999	40.9444158153499
7.29999999999999	40.2459088584408
7.39999999999999	39.5593183487232
7.49999999999999	38.8844409929983
7.59999999999999	38.2210769662255
7.69999999999999	37.5690298523562
7.79999999999999	36.9281065861764
7.89999999999999	36.2981173961425
7.99999999999999	35.678875748191
8.09999999999999	35.070198290508
8.19999999999999	34.4719047992398
8.29999999999999	33.883818125131
8.39999999999999	33.3057641410717
8.49999999999999	32.73757169054
8.59999999999999	32.1790725369246
8.69999999999999	31.6301013137108
8.79999999999999	31.0904954755178
8.89999999999999	30.5600952499696
8.99999999999999	30.0387435903886
9.09999999999999	29.526286129295
9.19999999999999	29.0225711327004
9.29999999999998	28.5274494551802
9.39999999999998	28.0407744957137
9.49999999999998	27.5624021542763
9.59999999999998	27.0921907891731
9.69999999999998	26.6300011751
9.79999999999998	26.1756964619203
9.89999999999998	25.7291421341446
9.99999999999998	25.2902059711022
10.1	24.8587580077915
10.2	24.4346704963988
10.3	24.017817868473
10.4	23.6080766977462
10.5	23.2053256635884
10.6	22.8094455150853
10.7	22.420319035729
10.8	22.037831008712
10.9	21.6618681828118
11	21.2923192388586
11.1	20.9290747567748
11.2	20.5720271831763
11.3	20.2210707995274
11.4	19.8761016908383
11.5	19.5370177148965
11.6	19.203718472024
11.7	18.8761052753496
11.8	18.5540811215885
11.9	18.2375506623207
12	17.9264201757591
12.1	17.6205975389992
12.2	17.3199922007428
12.3	17.024515154486
12.4	16.7340789121656
12.5	16.4485974782546
12.6	16.1679863242997
12.7	15.8921623638928
12.8	15.6210439280707
12.9	15.3545507411329
13	15.092603896873
13.1	14.8351258352154
13.2	14.5820403192503
13.3	14.3332724126605
13.4	14.088748457534
13.5	13.8483960525537
13.6	13.6121440315611
13.7	13.3799224424835
13.8	13.1516625266227
13.9	12.927296698296
14	12.7067585248242
14.1	12.4899827068621
14.2	12.2769050590636
14.3	12.0674624910772
14.4	11.8615929888655
14.5	11.6592355963431
14.6	11.4603303973285
14.7	11.2648184978033
14.8	11.072642008474
14.9	10.8837440276318
15	10.6980686243044


4.02826740426001	3.9361002077492	4.12485444476282	3.6	0
4.02826740426001	3.9361002077492	4.12485444476282	3.6	150


