0	0
0.5	0.479425538604203
1	0.841470984807897
1.5	0.997494986604054
2	0.909297426825682
2.5	0.598472144103957
3	0.141120008059867
3.5	-0.35078322768962
4	-0.756802495307928
4.5	-0.977530117665097
5	-0.958924274663138
5.5	-0.705540325570392
6	-0.279415498198926
6.5	0.215119988087816
7	0.656986598718789
7.5	0.937999976774739
8	0.989358246623382
8.5	0.79848711262349
9	0.412118485241757
9.5	-0.0751511204618093


0	0	0.958851077208406	0
0.1	0.0977631891992488	0.991717503080549	0.00486077077173565
0.2	0.197404459876906	0.996412706776569	0.0196152405557967
0.3	0.296106689815359	0.972936688296467	0.0443103613891433
0.4	0.391052756796995	0.921289447640243	0.0787113730869745
0.5	0.479425538604203	0.841470984807897	0.122301803242728
0.6	0.561487016198241	0.799103614669719	0.174382737124632
0.7	0.639115271057517	0.752806530112662	0.234451432391217
0.8	0.711917331740144	0.702579731136725	0.302044918196914
0.9	0.779500226804233	0.648423217741908	0.376660926551962
1	0.841470984807896	0.590336989928212	0.457757892322413
1.1	0.894242443249442	0.466833330964088	0.544646483441083
1.2	0.935185881412993	0.353776584368334	0.636212113629701
1.3	0.965345990535388	0.251166750140951	0.73132421542231
1.4	0.985767461853463	0.159003828281939	0.828956690476635
1.5	0.997494986604054	0.0772878187912967	0.928187909574087
1.6	1.00054380648403	-0.0172956631113213	1.02816866879674
1.7	0.993839005597887	-0.117784596531024	1.12797155017869
1.8	0.976790038793921	-0.224178981467812	1.22659166438573
1.9	0.948806360920422	-0.336478817921685	1.32296506756849
2	0.909297426825681	-0.454684105892642	1.41596876136244
2.1	0.861877150706157	-0.49719007564974	1.50456291188049
2.2	0.809165679865355	-0.560508000318174	1.58816781834629
2.3	0.749081818812144	-0.644637879897945	1.66615030151315
2.4	0.679544372055389	-0.749579714389051	1.73766906258527
2.5	0.598472144103956	-0.875333503791493	1.80167468321774
2.6	0.510218510188975	-0.889907004083385	1.85712136051596
2.7	0.420457177372228	-0.905487481826804	1.90366812862547
2.8	0.329087447908563	-0.922074937021752	1.94115918276884
2.9	0.236008624052826	-0.939669369668228	1.96942864839412
3	0.141120008059866	-0.958270779766232	1.98830058117483
3.1	0.0439417167245198	-0.983193798130519	1.99757443659602
3.2	-0.0550985018042041	-0.995509323633786	1.99702686027996
3.3	-0.154739898240204	-0.995217356276033	1.98653469697161
3.4	-0.253721723297377	-0.982317896057259	1.96610086634455
3.5	-0.350783227689622	-0.956810942977463	1.93585436300096
3.6	-0.442818343470938	-0.885767698552891	1.89611508173925
3.7	-0.528312032581006	-0.825982409552518	1.84750874186248
3.8	-0.608390090562248	-0.777455075976346	1.79063319626067
3.9	-0.684178312957083	-0.740185697824375	1.72597371826958
4	-0.756802495307929	-0.714174275096601	1.65390300167072
4.1	-0.821780256996773	-0.587844171713193	1.57486858896934
4.2	-0.874863972257154	-0.476293346527358	1.48994341848565
4.3	-0.91753156890883	-0.379521799539097	1.40024299847153
4.4	-0.951260974771558	-0.297529530748409	1.30673504439685
4.5	-0.977530117665097	-0.230316540155294	1.21023947894952
4.6	-0.995294260025011	-0.124758674874065	1.11151029517729
4.7	-1.00244032620613	-0.0179550165793034	1.01153456281715
4.8	-0.998843736907087	0.0900944347289917	0.911380318452066
4.9	-0.984379912826543	0.19938967905082	0.812128056595117
5	-0.958924274663139	0.309930716386181	0.71487072968952
5.1	-0.925125516098293	0.368872096685133	0.620619122334533
5.2	-0.884584326971233	0.44477932763046	0.53007037415527
5.3	-0.835604122217322	0.537652409222164	0.443983557461182
5.4	-0.776488316771922	0.647491341460244	0.363287403068189
5.5	-0.705540325570395	0.7742961243447	0.289080300298669
5.6	-0.626982015989486	0.797946000927283	0.22243447499019
5.7	-0.545735938654175	0.828051479432757	0.163773489359253
5.8	-0.461156533372172	0.864612559861128	0.113398398190912
5.9	-0.372598239951187	0.907629242212393	0.0716748122894514
5.99999999999999	-0.279415498198931	0.957101526486555	0.0390328984783838
6.09999999999999	-0.182051533327942	0.98764171268174	0.0159340967468775
6.19999999999999	-0.0823943673128812	1.002965549368	0.00269903185093119
6.29999999999999	0.0180343648953592	1.00307303654533	-0.00051905784259268
6.39999999999999	0.117713028345887	0.987964174213738	0.00628090253807925
6.49999999999999	0.215119988087809	0.95763896237322	0.0229478243696311
6.59999999999999	0.309183531468625	0.924187500328809	0.049190876565823
6.69999999999999	0.40006860717071	0.8940696087986	0.0846785817407314
6.79999999999999	0.488108572245484	0.867285287782594	0.129109760979054
6.89999999999999	0.573636783744368	0.843834537280791	0.182216571070632
6.99999999999999	0.656986598718782	0.82371735729319	0.243764504510445
7.09999999999999	0.732870133312931	0.697089307368656	0.313362864486968
7.19999999999999	0.797031654748285	0.589277094117279	0.389947797401071
7.29999999999999	0.851352746692159	0.500280717539067	0.472441181120241
7.39999999999999	0.89771499281187	0.430100177634021	0.559953051878697
7.49999999999999	0.937999976774735	0.378735474402142	0.651781604277387
7.59999999999999	0.970123892184476	0.264315967133611	0.747283147314737
7.69999999999999	0.990977796869645	0.153335259910728	0.845430715690129
7.79999999999999	1.00090557083481	0.0457933527335005	0.945114502331332
7.89999999999999	1.00025109408453	-0.0583097543980724	1.04525908816658
7.99999999999999	0.989358246623384	-0.15897406148399	1.14482344212454
8.09999999999999	0.969857487995694	-0.233171140197365	1.24284605975442
8.19999999999999	0.942298012758398	-0.320148393676112	1.33852631583669
8.29999999999999	0.905401803434959	-0.419905821920236	1.43099443783656
8.39999999999999	0.857890842548839	-0.532443424929737	1.5192528514716
8.49999999999999	0.798487112623499	-0.657761202704615	1.60217618071169
8.59999999999999	0.730186270132068	-0.70769264417452	1.67865145938403
8.69999999999999	0.657061184378492	-0.754246067947534	1.74805262662937
8.79999999999998	0.579449657132458	-0.797421474023668	1.80991414820998
8.89999999999998	0.497689490163655	-0.837218862402921	1.8638042700651
8.99999999999998	0.412118485241771	-0.873638233085294	1.90932501831094
9.09999999999998	0.321122226713656	-0.942250898344136	1.94604423112976
9.19999999999998	0.224475513399519	-0.986647328805746	1.9733611151608
9.29999999999998	0.124599968779082	-1.00682752447012	1.99083170609945
9.39999999999998	0.0239172163320707	-1.00279148533725	1.99825420198907
9.49999999999998	-0.075151120461792	-0.974539211407139	1.99566896322097
