-10	4.53999297624849E-05
-9	0.00012340980408668
-8	0.000335462627902513
-7	0.00091188196555452
-6	0.00247875217666637
-5	0.00673794699908547
-4	0.0183156388887342
-3	0.0497870683678641
-2	0.135335283236613
-1	0.367879441171442
0	1
1	2.71828182845904
2	7.38905609893065
3	20.0855369231876
4	54.5981500331442
5	148.413159102577
6	403.428793492732
7	1096.63315842845
8	2980.95798704172
9	8103.08392757536
10	22026.4657948067
