 0	3.04159265358979	0
 0.1	3.03909681817362	-0.0492927494693715
 0.199794303973363	3.0316916457427	-0.0997151186685158
 0.299394902021117	3.01916347229763	-0.153661397912643
 0.380950151631406	3.0047286452962	-0.202386764727743
 0.443999364071755	2.9907129720055	-0.243885736560566
 0.493679069663087	2.97774461429947	-0.279466932301313
 0.534382788740075	2.96575152501481	-0.310807280997936
 0.569054525772055	2.95449626019579	-0.339239429741971
 0.599568288350802	2.9437512991488	-0.365707509920525
 0.627117873374463	2.93333795478859	-0.390859005576328
 0.652477270160895	2.9231250202901	-0.415135881573589
 0.676159989141429	2.91301867904361	-0.438841486640779
 0.698515272284334	2.90295256838502	-0.462185964618572
 0.719786787608826	2.89287992048035	-0.485316462290334
 0.740149056415344	2.88276777432746	-0.508337220703699
 0.759730471430891	2.87259283292464	-0.531323025873154
 0.778628088017417	2.86233853531147	-0.554328286994805
 0.796917274994033	2.85199300007652	-0.577393211446357
 0.814658101212399	2.84154758589348	-0.600548034694274
 0.831899620164412	2.83099588597545	-0.623815936618979
 0.848682784532134	2.82033302636999	-0.647215064906915
 0.865042457881119	2.8095551763225	-0.670759948195147
 0.881008825106066	2.79865920625259	-0.694462490255312
 0.896608398218476	2.78764244823633	-0.718332675336894
 0.911864746726263	2.77650252752415	-0.742379073543897
 0.926799038288254	2.76523724319632	-0.766609207155244
 0.941430446925439	2.75384448275003	-0.79102981976856
 0.955776467429483	2.74232216007355	-0.815647077160383
 0.969853162292772	2.7306681694991	-0.840466719874892
 0.98367535929178	2.71888035086521	-0.865494181468598
 0.997256812366455	2.70695646206454	-0.890734682161722
 1.01061033473105	2.69489415661711	-0.916193304773987
 1.0237479106255	2.68269096453841	-0.941875057841692
 1.03668079037796	2.67034427527206	-0.967784929443686
 1.0494195722392	2.65785132179677	-0.993927934314965
 1.06197427359834	2.64520916524846	-1.02030915616748
 1.07441677790457	2.63234938202706	-1.04706947881761
 1.08681152441887	2.6192040862288	-1.07434686930874
 1.09919997631583	2.60572376231515	-1.10223952210371
