-4	-0.998916588724262
-3.9	-0.999892923210708
-3.8	-1.00000873738845
-3.7	-1.00000366423478
-3.6	-0.999998866731199
-3.5	-0.999994195654403
-3.4	-1.00000648364478
-3.3	-0.99999927472146
-3.2	-0.999996306083465
-3.1	-0.99998605609018
-3	-1.00558976797901
-2.9	-1.00432851542701
-2.8	-0.999902832363688
-2.7	-0.999843214716282
-2.6	-0.999742121108075
-2.5	-0.999572768883691
-2.4	-0.99929368485913
-2.3	-0.998917900083264
-2.2	-0.998183996305924
-2.1	-0.9970562492503
-2	-0.995349502997208
-1.9	-0.992811305207309
-1.8	-0.989127616315463
-1.7	-0.983819940945992
-1.6	-0.97635368637245
-1.5	-0.971740145000712
-1.4	-0.952287327724418
-1.3	-0.934008812808612
-1.2	-0.91041035671581
-1.1	-0.880261912901335
-0.999999999999997	-0.842729958487198
-0.899999999999997	-0.796920248302895
-0.799999999999997	-0.742086639853769
-0.699999999999998	-0.677791154283858
-0.599999999999998	-0.603850136707246
-0.499999999999998	-0.520496962242236
-0.399999999999998	-0.428373893997498
-0.299999999999998	-0.328621906874901
-0.199999999999998	-0.222701903548295
-0.0999999999999976	-0.112462893687388
2.41473507855972E-15	2.72473675670153E-15
0.100000000000002	0.112462893687393
0.200000000000002	0.2227019035483
0.300000000000002	0.328621906874906
0.400000000000002	0.428373893997503
0.500000000000002	0.520496962242241
0.600000000000002	0.60385013670725
0.700000000000002	0.677791154283861
0.800000000000002	0.742086639853772
0.900000000000002	0.796920248302897
1	0.8427299584872
1.1	0.880261912901336
1.2	0.910410356715811
1.3	0.934008812808613
1.4	0.952287327724419
1.5	0.971740145000713
1.6	0.97635368637245
1.7	0.983819940945993
1.8	0.989127616315463
1.9	0.99281130520731
2	0.995349502997208
2.1	0.9970562492503
2.2	0.998183996305924
2.3	0.998917900083264
2.4	0.99929368485913
2.5	0.999572768883691
2.6	0.999742121108075
2.7	0.999843214716282
2.8	0.999902832363688
2.9	1.00432851542701
3	1.00558976797901
3.1	0.99998605609018
3.2	0.999996306083465
3.3	0.999999274721461
3.4	1.00000648364478
3.5	0.999994195654403
3.6	0.999998866731199
3.7	1.00000366423478
3.8	1.00000873738845
3.9	0.999892923210708
