 0 3.04159265358979 0
 0.1 3.03910818126897 -0.0496667132534454
 0.2 3.03162041430257 -0.100556745204765
 0.3 3.01888392978494 -0.155141620959198
 0.4 3.00040173709653 -0.216004125983406
 0.5 2.97540842789807 -0.285952632532913
 0.6 2.94284191423029 -0.368135010937355
 0.7 2.90130386184054 -0.466149878753443
 0.8 2.84900944103617 -0.584146325276424
 0.9 2.78372844200328 -0.726891033834758
 1 2.70272226407422 -0.899761024702455
 1.1 2.60268899515897 -1.10857851989448
 1.2 2.47974065446046 -1.35914204287873
 1.3 2.32944674918357 -1.65623717988111
 1.4 2.14701733264709 -2.00179436592725
 1.5 1.92772712920402 -2.39186089702884
 1.6 1.66770745339946 -2.81233667863208
 1.7 1.36519476532683 -3.23437477265491
 1.8 1.02216164934032 -3.61212169052951
 1.9 0.645870935224557 -3.88733759921569
 2 0.249583322895167 -4.00392941401163
 2.1 -0.148903698113211 -3.92897701896408
 2.2 -0.530321383968444 -3.66686491465099
 2.3 -0.877663255534668 -3.25641219945615
 2.4 -1.17879084488711 -2.75313547763716
 2.5 -1.42710429738848 -2.20931888244737
 2.6 -1.62058231837078 -1.66210019204407
 2.7 -1.7600442752284 -1.13149847783014
 2.8 -1.84758170207077 -0.623864817505375
 2.9 -1.8854375936828 -0.136844923557153
 3 -1.87536770379805 0.336141135240274
 3.1 -1.81840674732882 0.802273640035952
 3.2 -1.71496763942216 1.26620644857445
 3.3 -1.56524686474904 1.72699922870736
 3.4 -1.36993956391908 2.17503103666198
 3.5 -1.13124109594579 2.58957878610149
 3.6 -0.85399273617509 2.93874948275254
 3.7 -0.546655185829467 3.18392604962828
 3.8 -0.22152519137258 3.28971189313457
 3.9 0.106287662559964 3.23619577975256
 4 0.420816284019438 3.02687900965693
 4.1 0.707600875891374 2.68731154013106
 4.2 0.955452994014548 2.25531425011586
 4.3 1.15705163354232 1.76915344998379
 4.4 1.30859056462142 1.2591408589873
 4.5 1.40877320665892 0.744962121729215
 4.6 1.45778546162227 0.237137686990499
 4.7 1.45653995403481 -0.259598288547348
 4.8 1.4062834978456 -0.742470799670231
 4.9 1.30859333314594 -1.20702844517183
 5 1.16570105294888 -1.64408804429873
 5.1 0.981080168652999 -2.03772720956286
 5.2 0.760147618361698 -2.36522388152349
 5.3 0.51087095651075 -2.5999157006493
 5.4 0.243807673332913 -2.71739204247896
 5.5 -0.0284671852651163 -2.7028437714702
 5.6 -0.292618058596646 -2.55643344777789
 5.7 -0.53611169334541 -2.29359797392911
 5.8 -0.748534940411095 -1.94013701112947
 5.9 -0.922268841972039 -1.52498375511825
 5.99999999999999 -1.05247640830243 -1.07418393068452
 6.09999999999999 -1.13665700272177 -0.607839067213891
 6.19999999999999 -1.17401841773032 -0.14014513586312
 6.29999999999999 -1.16496464100288 0.318725113683301
 6.39999999999999 -1.11081985114387 0.75990831373673
 6.49999999999999 -1.01383454460753 1.17324065511214
 6.59999999999999 -0.877425268381016 1.54536494122444
 6.69999999999999 -0.706540685078408 1.85920513053731
 6.79999999999999 -0.507977807906397 2.09537968300961
 6.89999999999999 -0.290451138453099 2.23560873566126
 6.99999999999999 -0.0642581298843547 2.26725415815939
 7.09999999999999 0.159491741328061 2.18720076175077
 7.19999999999999 0.369922870985729 2.00318281307978
 7.29999999999999 0.557408593498843 1.73186203055087
 7.39999999999999 0.714267396208584 1.39470692970162
 7.49999999999999 0.835018899957388 1.01366173265327
 7.59999999999999 0.916271732217304 0.608203347130569
 7.69999999999999 0.956416031062288 0.194315822169017
 7.79999999999999 0.955287433010326 -0.214932122849621
 7.89999999999999 0.91394055125992 -0.607864343739223
 7.99999999999999 0.834590543130921 -0.972592664066651
 8.09999999999999 0.720704744131168 -1.29586000298239
 8.19999999999999 0.577158881703181 -1.56292504092822
 8.29999999999999 0.410335496559071 -1.75875292210527
 8.39999999999999 0.228040454470584 -1.87038096353577
 8.49999999999999 0.0391527358372552 -1.88976508618386
 8.59999999999999 -0.146987739379341 -1.81598538520894
 8.69999999999999 -0.321336996338299 -1.65579939833933
 8.79999999999998 -0.475861397053797 -1.42227586292035
 8.89999999999998 -0.604042819883696 -1.13216546488647
 8.99999999999998 -0.701104500832627 -0.803139418872474
 9.09999999999998 -0.763997764967647 -0.451824577228513
 9.19999999999998 -0.791249513732895 -0.0929750450744672
 9.29999999999998 -0.782774242994018 0.260251281339775
 9.39999999999998 -0.739755902094374 0.595565662295762
 9.49999999999998 -0.66459858192659 0.900754522912201
 9.59999999999998 -0.560934389996237 1.16330778930192
 9.69999999999998 -0.433657540334963 1.37073124790899
 9.79999999999998 -0.288865505529622 1.51174356229947
 9.89999999999998 -0.133652743642961 1.57799846054535
 9.99999999999998 0.0242706480775016 1.56577361228573
